url_code,title,url,annotation
B00OECQVZ8,"Liver Cleanse and Support Supplement – Milk Thistle Extract (Silymarin), Turmeric Curcumin, Dandelion Root, Artichoke, N Acetyl L Cysteine, Vitamin B12 and More in 2 Vegetarian Capsules",http://www.amazon.com/Liver-Cleanse-Support-Supplement-Vegetarian/dp/B00OECQVZ8/ref=sr_1_10?dchild=1&keywords=hepatitis+b&qid=1588684831&sr=8-10,1
B07BF7BNWG,The Pathological Optimist [PAL format] | Documentary on Dr. Andrew Wakefield,http://www.amazon.com/Pathological-Optimist-PAL-Andrew-Wakefield/dp/B07BF7BNWG/ref=sr_1_7?dchild=1&keywords=wakefield&qid=1589230150&sr=8-7,1
B083VXGHPT,The Origins of AIDS,http://www.amazon.com/Origins-AIDS-Dr-Cecil-Fox/dp/B083VXGHPT/ref=sr_1_7?dchild=1&keywords=immunization&qid=1588702532&sr=8-7,1
B08667WHZ2,"Daily Immune System Defense Supplement - with Elderberry, Vitamin C & Zinc - Supports Immunity & Inflammatory Response - Magnesium, Garlic, Turmeric & Quercetin - Vegan Complex - 14 Capsules",http://www.amazon.com/Daily-Immune-System-Defense-Supplement/dp/B08667WHZ2/ref=sr_1_7?dchild=1&keywords=immunization&qid=1588707367&sr=8-7,1
B00GVFNOZ6,"Boost Your Child's Immune System: What You Need to Know About Allergies, Vaccinations, Antibiotics and Diet, Including Over 160 Recipes",http://www.amazon.com/Boost-Your-Childs-Immune-System-ebook/dp/B00GVFNOZ6/ref=sr_1_7?dchild=1&keywords=anti+vaccination&qid=1589517276&sr=8-7,1
B07JHF2G6W,A Tale of Two Sides: A Novel On Vaccines and Disease,http://www.amazon.com/Tale-Two-Sides-Vaccines-Disease-ebook/dp/B07JHF2G6W/ref=sr_1_10?dchild=1&keywords=hepatitis+vaccine&qid=1588806031&sr=8-10,1
B07X2HQS8Q,"lkstore Educate Before You Vaccinate - Anti Vaccine Vaccines- 4x3 Vinyl Stickers, Laptop Decal, Water Bottle Sticker (Set of 3)",http://www.amazon.com/lkstore-Educate-Before-You-Vaccinate/dp/B07X2HQS8Q/ref=sr_1_8?dchild=1&keywords=vaccinate&qid=1588737633&sr=8-8,1
B084SWG725,Custom Toddler T-Shirt Vaccinate This! Funny Humor Cotton Boy & Girl Clothes,http://www.amazon.com/Toddler-T-Shirt-Vaccinate-Clothes-Graphic/dp/B084SWG725/ref=sr_1_7?dchild=1&keywords=vaccinate&qid=1588742669&sr=8-7,1
B07PDX7811,Anti Vaccine Shirt - Stop Mandatory Vaccination,http://www.amazon.com/Anti-Vaccine-Shirt-Mandatory-Vaccination/dp/B07PDX7811/ref=sr_1_6?dchild=1&keywords=anti+vaccine+shirt&qid=1588443335&sr=8-6,1
B07QSLG6NX,Ex-Vaxxer Mom Definition Anti - Vaccine Awareness T-Shirt,http://www.amazon.com/Ex-Vaxxer-Mom-Definition-Anti-Awareness/dp/B07QSLG6NX/ref=sr_1_10?dchild=1&keywords=anti+vaccine+shirt&qid=1588443335&sr=8-10,1
B00HSSRK1E,Vaccines Are Dangerous - And Don't Work,http://www.amazon.com/Vaccines-Are-Dangerous-Dont-Work-ebook/dp/B00HSSRK1E/ref=sr_1_10?dchild=1&keywords=autism+vaccine&qid=1589171232&sr=8-10,1
B003G83UKA,Evidence of Harm: Mercury in Vaccines and the Autism Epidemic: A Medical Controversy,http://www.amazon.com/Evidence-Harm-Vaccines-Epidemic-Controversy-ebook/dp/B003G83UKA/ref=sr_1_9?dchild=1&keywords=vaccine+controversy&qid=1589457629&sr=8-9,1
B074GQ9QRF,"Male Fertility Supplements with Selenium & Vitamins – 60 x 100% Natural Vegetarian Capsules – Sperm Count, Motility & Morphology Booster for Men – Doctor Formulated & German Made, Non-GMO - 4 Months",http://www.amazon.com/Selenium-Male-Fertility-Supplements-Reproductive/dp/B074GQ9QRF/ref=sr_1_4?dchild=1&keywords=gardasil&qid=1589343374&sr=8-4,1
B0831QKC5G,"Male Fertility Supplements with Selenium & Vitamins – 60 x 100% Natural Vegetarian Capsules – Sperm Count, Motility & Morphology Booster for Men – Doctor Formulated & German Made, Non-GMO - 2 Months",http://www.amazon.com/Male-Fertility-Supplements-Selenium-Vitamins/dp/B0831QKC5G/ref=sr_1_5?dchild=1&keywords=gardasil&qid=1589343374&sr=8-5,1
B07KL73J3X,Agnotology in Vaccines,http://www.amazon.com/Agnotology-Vaccines-Pixie-Seymour-ebook/dp/B07KL73J3X/ref=sr_1_1?dchild=1&keywords=anti+vaccine+books&qid=1589290301&sr=8-1,1
1846195853,"Mammography Screening: Truth, Lies and Controversy",http://www.amazon.com/Mammography-Screening-Truth-Lies-Controversy/dp/1846195853/ref=sr_1_10?dchild=1&keywords=vaccine+controversy&qid=1588421847&sr=8-10,1
B079XV1M57,TrustWHO,http://www.amazon.com/TrustWHO-Lilian-Franck/dp/B079XV1M57/ref=sr_1_7?dchild=1&keywords=vaccine&qid=1588668331&sr=8-7,1
B007SXPMTG,Is This True? : VACCINES,http://www.amazon.com/This-True-VACCINES-Preston-Weston-ebook/dp/B007SXPMTG/ref=sr_1_6?dchild=1&keywords=vaccine&qid=1588668942&sr=8-6,1
B00O4EP2YW,Vaccine Injuries: Documented Adverse Reactions to Vaccines,http://www.amazon.com/Vaccine-Injuries-Documented-Reactions-Vaccines/dp/B00O4EP2YW/ref=sr_1_9?dchild=1&keywords=varicella+vaccine&qid=1588653336&sr=8-9,1
B07B8WTV8R,Beware Of Vaccines - Button/Pinback,http://www.amazon.com/Beware-Of-Vaccines-Button-Pinback/dp/B07B8WTV8R/ref=sr_1_6?dchild=1&keywords=anti+vaccine&qid=1589032348&sr=8-6,1
B07B8XK9Z3,Just Say No To Vaccines - Button/Pinback,http://www.amazon.com/Just-Say-No-Vaccines-Pinback/dp/B07B8XK9Z3/ref=sr_1_7?dchild=1&keywords=anti+vaccine&qid=1589032348&sr=8-7,1
B087P5FKNJ,Anti Vax Mom Love Them Protect Never Inject Vaccine,http://www.amazon.com/Protect-Never-Inject-Vaccine-Hoodie/dp/B087P5FKNJ/ref=sr_1_8?dchild=1&keywords=anti+vaccine&qid=1589033530&sr=8-8,1
B00K1EBY3C,ICD-999 - Vaccine Induced Diseases - The Chronic Serum Sickness Postulate,http://www.amazon.com/ICD-999-Vaccine-Diseases-Sickness-Postulate/dp/B00K1EBY3C/ref=sr_1_10?dchild=1&keywords=autism+vaccine&qid=1589257983&sr=8-10,1
B007BBVR3A,"Quality of Life Oligonol Premium Anti Aging Supplement-Supports Cardiovascular Health Youthful Skin, Circulation, Weight Loss, 30 Vegicaps (100mg)",http://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_2?ie=UTF8&adId=A08054973AR60282TY71C&url=%2FQuality-Life-Supplement-Supports-Cardiovascular-Circulation%2Fdp%2FB007BBVR3A%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dhpv%26qid%3D1588545633%26sr%3D8-2-spons%26psc%3D1&qualifier=1588545633&id=1115188875861265&widgetName=sp_atf,1
B003HUOVP0,"Quality of Life Pure Balance Serotonin Premium 5-HTP & Stress Supplement–Helps Boost Serotonin & Cortisol Levels–Mood & Sleep–Includes Relora, Rhodiola, Vitamin D3 & L-Theanine–90 Capsules",http://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_3?ie=UTF8&adId=A03720282FIQ2157GGS1R&url=%2FQuality-Life-Supplement-Helps-Levels-Mood-L-Theanine-90%2Fdp%2FB003HUOVP0%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dhpv%26qid%3D1588545633%26sr%3D8-3-spons%26psc%3D1&qualifier=1588545633&id=1115188875861265&widgetName=sp_atf,1
B00PGWDPCW,"Olympian Labs Premium AHCC Supplement–750mg of AHCC per Capsule–Supports Immune Health, Liver Function, and Natural Killer Cell Activity- 120 Caps",http://www.amazon.com/Olympian-Labs-AHCC-Supplements-Count/dp/B00PGWDPCW/ref=sr_1_3?dchild=1&keywords=hpv&qid=1588548200&sr=8-3&swrs=B379A2BF31C3D69F93B300EDD99F4216,1
B079VWT3T1,Dietary Supplement Tablets by PapillexTM | Naturally Respond to HPV | Human Papillomavirus | 60 Capsule Bottle (6 Pack),http://www.amazon.com/Dietary-Supplement-PapillexTM-Naturally-Papillomavirus/dp/B079VWT3T1/ref=sr_1_5?dchild=1&keywords=hpv&qid=1588548200&sr=8-5&swrs=B379A2BF31C3D69F93B300EDD99F4216,1
1519012039,The ANTI HPV Diet: How I Fought HPV Naturally by Following This Carefully Researched Lifestyle Plan,http://www.amazon.com/Sara-Ashley/dp/1519012039/ref=sr_1_9?dchild=1&keywords=hpv+vaccine+on+trial&qid=1589289635&sr=8-9,1
B086346ZMG,"InVite Health Glutathione, Supports detoxification, Immune System, and Cellular Health, 30 lozenges (Pack of 1)",http://www.amazon.com/Health-Glutathione-Supports-detoxification-Cellular/dp/B086346ZMG/ref=sr_1_5?dchild=1&keywords=hpv+vaccine+on+trial&qid=1589292482&sr=8-5,1
B0844VCS2N,"Jetson - World’s Only Seasonal Probiotic - Fit Formulation: Boost Energy, Debloat, Boost Immunity (30 Vegan Capsules)",http://www.amazon.com/Jetson-Seasonal-Probiotic-Formulation-Immunity/dp/B0844VCS2N/ref=sr_1_9?dchild=1&keywords=hpv+vaccine+on+trial&qid=1589292482&sr=8-9,1
046504400X,Vaccine A: The Covert Government Experiment That's Killing Our Soldiers--and Why GI's Are Only the First Victims,http://www.amazon.com/Vaccine-Government-Experiment-Killing-Soldiers/dp/046504400X/ref=sr_1_9?dchild=1&keywords=vaccine&qid=1589213164&sr=8-9,1
B013RYIONU,How Vaccines Wreck Human Immunity: A Forbidden Doctor Publication (1),http://www.amazon.com/How-Vaccines-Wreck-Human-Immunity-ebook/dp/B013RYIONU/ref=sr_1_10?dchild=1&keywords=vaccine&qid=1589213164&sr=8-10,1
B088BCT5P2,Vaccines: Making the Right Choice for Your Child,http://www.amazon.com/Vaccines-Making-Right-Choice-Child-ebook/dp/B088BCT5P2/ref=sr_1_2?dchild=1&keywords=vaccine&qid=1589213690&sr=8-2,1
B085F2V9ST,Okumahome 3 PCs Stickers Antivaccine Proscience Prohealth 3×4 Inch Die-Cut Wall Decals for Laptop Window Car Bumper Helmet Water Bottle,http://www.amazon.com/Okumahome-Stickers-Antivaccine-Proscience-Prohealth/dp/B085F2V9ST/ref=sr_1_6?dchild=1&keywords=anti+vaccine+bumper+sticker&qid=1589022030&sr=8-6,1
B07N6G5S6F,"Unvaccinated, Homeschooled, and TV-Free: SECOND EDITION: Childrearing Options for Uncommonly Wise Parents, Dedicated to Ensuring Extraordinary Emotional, Mental, and Physical Well-Being",http://www.amazon.com/Unvaccinated-Homeschooled-TV-Free-Childrearing-Extraordinary-ebook/dp/B07N6G5S6F/ref=sr_1_2?dchild=1&keywords=anti+vaccine&qid=1589386755&sr=8-2,1
1535183160,"Prevent Alzheimer's, Autism and Stroke: With 7-Supplements, 7-Lifestyle Choices, and a Dissolved Mineral",http://www.amazon.com/Prevent-Alzheimers-Autism-Stroke-7-Supplements/dp/1535183160/ref=sr_1_9?dchild=1&keywords=anti+vaccine&qid=1589387934&sr=8-9,1
B01K17A92U,The Immunization Decision: A Guide for Parents (The Family health series) by Randall Neustaedter (1990-06-02),http://www.amazon.com/Immunization-Decision-Parents-Neustaedter-1990-06-02/dp/B01K17A92U/ref=sr_1_10?dchild=1&keywords=immunization&qid=1589656232&sr=8-10,1
1510727302,Vaccine Whistleblower: Exposing Autism Research Fraud at the CDC,http://www.amazon.com/Vaccine-Whistleblower-Exposing-Autism-Research/dp/1510727302/ref=sr_1_4?dchild=1&keywords=mmr+vaccine&qid=1588602653&sr=8-4&swrs=7B5CFE33FC483E4AA3A3805D097B14B0,1
1945390964,Inoculated: How Science Lost its Soul in Autism,http://www.amazon.com/Inoculated-Science-Lost-Soul-Autism/dp/1945390964/ref=sr_1_5?dchild=1&keywords=mmr+vaccine&qid=1588602653&sr=8-5&swrs=7B5CFE33FC483E4AA3A3805D097B14B0,1
B00XLOBXM6,"Agrilabs Fortified Vitamin B Complex, 500 mL",http://www.amazon.com/Fortified-Vitamin-Complex-500mL-injectable/dp/B00XLOBXM6/ref=sr_1_4?dchild=1&keywords=rabies+shot&qid=1589445932&sr=8-4,0
1603429875,"Herbal Antibiotics, 2nd Edition: Natural Alternatives for Treating Drug-resistant Bacteria",http://www.amazon.com/Herbal-Antibiotics-2nd-Alternatives-Drug-resistant/dp/1603429875/ref=sr_1_5?dchild=1&keywords=anti+vaccination&qid=1589000489&sr=8-5&swrs=2C19D7EF2B735645160728667E923D1D,1
162336700X,"The Autoimmune Fix: How to Stop the Hidden Autoimmune Damage That Keeps You Sick, Fat, and Tired Before It Turns Into Disease",http://www.amazon.com/Autoimmune-Fix-Hidden-Damage-Disease/dp/162336700X/ref=sr_1_6?dchild=1&keywords=anti+vaccination&qid=1589000489&sr=8-6&swrs=2C19D7EF2B735645160728667E923D1D,1
B00269UIMI,Healing and Preventing Autism: A Complete Guide,http://www.amazon.com/Healing-Preventing-Autism-Complete-Guide/dp/B00269UIMI/ref=sr_1_8?dchild=1&keywords=mmr+and+autism&qid=1588495531&sr=8-8,1
1510729666,Callous Disregard: Autism and Vaccines--The Truth Behind a Tragedy,http://www.amazon.com/Callous-Disregard-Autism-Vaccines-Tragedy/dp/1510729666/ref=sr_1_5?dchild=1&keywords=mmr+and+autism&qid=1588497473&sr=8-5&swrs=7A2D5C03B8D014E4534B61428B2351BC,1
0312342721,The Virus and the Vaccine,http://www.amazon.com/Virus-Vaccine-Contaminated-Cancers-Government/dp/0312342721/ref=sr_1_8?dchild=1&keywords=rabies+vaccine&qid=1589432321&sr=8-8,1
1881217361,Make an Informed Vaccine Decision for the Health of Your Child: A Parent's Guide to Childhood Shots,http://www.amazon.com/Informed-Vaccine-Decision-Health-Child/dp/1881217361/ref=sr_1_9?dchild=1&keywords=vaccine+free+me&qid=1588600370&sr=8-9&swrs=BCA334390E5E7793A2AD26F672626209,1
0963239422,Natural Immunity - Why You Should Not Vaccinate,http://www.amazon.com/Natural-Immunity-Why-Should-Vaccinate/dp/0963239422/ref=sr_1_4?dchild=1&keywords=vaccinate&qid=1589169635&sr=8-4,1
B073SD3T36,We Don't Vaccinate!,http://www.amazon.com/We-Dont-Vaccinate-Daniel-Trappitsch/dp/B073SD3T36/ref=sr_1_5?dchild=1&keywords=vaccinate&qid=1589169635&sr=8-5,1
B07R5QGNF5,Womens Anti Vaccine | Educate Before You Vaccinate V-Neck T-Shirt,http://www.amazon.com/Anti-Vaccine-Educate-Vaccinate-T-Shirt/dp/B07R5QGNF5/ref=sr_1_3?dchild=1&keywords=vaccinate&qid=1589172363&sr=8-3,1
B00LXQJ9IE,The Solution: Homeoprophylaxis: The Vaccine Alternative,http://www.amazon.com/Solution-Homeoprophylaxis-Vaccine-Alternative-ebook/dp/B00LXQJ9IE/ref=sr_1_4?dchild=1&keywords=anti+vaccine+books&qid=1588861622&sr=8-4&swrs=F207B32BD56992D7CC03988610E6761E,1
B07QZ2W8GL,"The political side of the vaccination system : an essay read at the Birmingham Anti-Vaccination Conference, October 26th, 1874 [Leather Bound]",http://www.amazon.com/political-side-vaccination-system-Anti-Vaccination/dp/B07QZ2W8GL/ref=sr_1_7?dchild=1&keywords=vaccination+book&qid=1589619433&sr=8-7,1
B07WQKLYCC,"Vaccines as Weapons Against Us: The Dangerous Collusion Between Big Pharma, Regulatory Agencies, the Media, and the Academy",http://www.amazon.com/Vaccines-Weapons-Against-Dangerous-Regulatory-ebook/dp/B07WQKLYCC/ref=sr_1_10?dchild=1&keywords=immunization+book&qid=1589224612&sr=8-10,1
B003VPWWHA,Vaccine A: The Covert Government Experiment That's Killing Our Soldiers--and Why GI's Are Only the First Victim,http://www.amazon.com/Vaccine-Government-Experiment-Killing-Soldiers-ebook/dp/B003VPWWHA/ref=sr_1_9?dchild=1&keywords=vaccine&qid=1588843432&sr=8-9,1
B01K2EXIEI,Vaccination Is Not Immunization 3rd Ed. Third Edition (2013) by Tim O'Shea (2013-08-02),http://www.amazon.com/Vaccination-Immunization-Third-OShea-2013-08-02/dp/B01K2EXIEI/ref=sr_1_2?dchild=1&keywords=vaccination+is+not+immunization&qid=1588415240&sr=8-2&swrs=49E45E32248BA8263EF96A6E008E3B57,1
B0086459ZS,VacciShield Nutritional Support for Infants and Kids During Vaccination,http://www.amazon.com/VacciShield-Nutritional-Support-Infants-Vaccination/dp/B0086459ZS/ref=sr_1_6?dchild=1&keywords=varicella+vaccine&qid=1589517494&sr=8-6,1
198630423X,"Anti-Inflammatory Diet: Make these simple, inexpensive changes to your diet and start feeling better within 24 hours!",http://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07402161U488IUI4BZ6Z&url=%2FAnti-Inflammatory-Diet-inexpensive-changes-feeling%2Fdp%2F198630423X%2Fref%3Dsr_1_9_sspa%3Fdchild%3D1%26keywords%3Danti%2Bvaccine%2Bbooks%26qid%3D1588771231%26sr%3D8-9-spons%26psc%3D1&qualifier=1588771231&id=388978339167142&widgetName=sp_mtf,1
1939754933,Herbal Medicine for Beginners: Your Guide to Healing Common Ailments with 35 Medicinal Herbs,http://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_2?ie=UTF8&adId=A02565223GABDX7RB9X00&url=%2FHerbal-Medicine-Beginners-Ailments-Medicinal%2Fdp%2F1939754933%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Danti%2Bvaccine%2Bbooks%26qid%3D1588598431%26sr%3D8-2-spons%26psc%3D1&qualifier=1588598431&id=1932547072874366&widgetName=sp_atf,1
0979091047,Saying No to Vaccines: A Resource Guide for All Ages,http://www.amazon.com/Saying-No-Vaccines-Resource-Guide/dp/0979091047/ref=sr_1_3?dchild=1&keywords=vaccination&qid=1588772176&sr=8-3&swrs=974CD707F3FF045CCDAD41058D2BA0EE,1
B084SN14PG,Custom Toddler T-Shirt Vaccinate This! Funny Humor Cotton Boy & Girl Clothes,http://www.amazon.com/Toddler-T-Shirt-Vaccinate-Lavender-6T/dp/B084SN14PG/ref=sr_1_1?dchild=1&keywords=vaccinate&qid=1588570833&sr=8-1,1
B07YMBLN6H,Educate Before You Vaccinate - Anti-Vax Anti-Vaccine Tank Top,http://www.amazon.com/Educate-Before-You-Vaccinate-Anti-Vaccine/dp/B07YMBLN6H/ref=sr_1_10?dchild=1&keywords=vaccinate&qid=1588571201&sr=8-10,1
1580544630,HPV and Cervical Dysplasia: A Naturopathic Approach (Woodland Health Series),http://www.amazon.com/HPV-Cervical-Dysplasia-Naturopathic-Approach/dp/1580544630/ref=sr_1_2?dchild=1&keywords=hpv&qid=1588894355&sr=8-2,1
B07PFQV6GP,Ex-Vaxxer Anti Vaccine Never Again T Shirt,http://www.amazon.com/Ex-Vaxxer-Vaccine-Never-Again-Shirt/dp/B07PFQV6GP/ref=sr_1_6?dchild=1&keywords=anti+vaccine&qid=1588599030&sr=8-6,1
B078XL2DF5,Shot Detox,http://www.amazon.com/Shot-Detox-Lucinda-Robinson-ebook/dp/B078XL2DF5/ref=sr_1_9?dchild=1&keywords=flu+shot&qid=1588750234&sr=8-9,1
B0887GT3LR,Premium Quality of Life Kinoko Platinum AHCC Immune Support Supplement and All Natural Pure Balance Serotonin,http://www.amazon.com/Quality-Life-Platinum-Supplement-Serotonin/dp/B0887GT3LR/ref=sr_1_4?dchild=1&keywords=hpv&qid=1589587594&sr=8-4,1
B0871JJ7T4,Colloidal Silver Anti Viral Immune System Support | Taste Free Daily Trace Minerals Liquid Silver with Easy to use Dropper.,http://www.amazon.com/Colloidal-Silver-Support-Minerals-Dropper/dp/B0871JJ7T4/ref=sr_1_8?dchild=1&keywords=flu+shot&qid=1588527441&sr=8-8&swrs=47536FE111AD656A34AC9B0A170E5355,1
B086WZ3YCC,Comical Shirt Men's No I Don't Want A Flu Shot American T-Shirt,http://www.amazon.com/Mens-Made-Dont-Want-Sport/dp/B086WZ3YCC/ref=sr_1_9?dchild=1&keywords=flu+shot&qid=1588527441&sr=8-9&swrs=47536FE111AD656A34AC9B0A170E5355,1
1510733361,The Setup: How Corporate Greed Damaged Thousands of Children and Censored Andrew Wakefield,http://www.amazon.com/Setup-Corporate-Thousands-Children-Wakefield/dp/1510733361/ref=sr_1_10?dchild=1&keywords=wakefield+autism&qid=1589462429&sr=8-10,1
1510726314,"The Peanut Allergy Epidemic, Third Edition: What's Causing It and How to Stop It",http://www.amazon.com/Peanut-Allergy-Epidemic-Third-Causing/dp/1510726314/ref=sr_1_9?dchild=1&keywords=anti+vaccine+books&qid=1588426306&sr=8-9&swrs=BC084DBC8D7B85C9C2F472874AB2A60B,1
1510713948,"Plague: One Scientist's Intrepid Search for the Truth about Human Retroviruses and Chronic Fatigue Syndrome (ME/CFS), Autism, and Other Diseases",http://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02863942IQ5XXZODX35R&url=%2FPlague-Scientist%25C2%2592s-Intrepid-Retroviruses-Syndrome%2Fdp%2F1510713948%2Fref%3Dsr_1_9_sspa%3Fdchild%3D1%26keywords%3Dvaccine%2Bfriendly%2Bplan%26qid%3D1589292031%26sr%3D8-9-spons%26psc%3D1&qualifier=1589292031&id=3457032442617951&widgetName=sp_mtf,1
B07VBTB2B4,Anti Vax T Shirt Anti Vaccine T-Shirt,http://www.amazon.com/Anti-Vax-Shirt-Vaccine-T-Shirt/dp/B07VBTB2B4/ref=sr_1_8?dchild=1&keywords=anti+vaccine+shirt&qid=1589652932&sr=8-8,1
B002JYHJQI,"Vaccines, Autism & Chronic Inflammation: The New Epidemic",http://www.amazon.com/Vaccines-Autism-Chronic-Inflammation-Epidemic/dp/B002JYHJQI/ref=sr_1_6?dchild=1&keywords=autism+vaccine&qid=1588996838&sr=8-6,1
B0016AXBQI,"Liddell Homeopathic Anti-Tox Vaccine, 1 Ounce",http://www.amazon.com/Liddell-Homeopathic-Anti-Tox-Vaccine-Ounce/dp/B0016AXBQI/ref=sr_1_6?dchild=1&keywords=hepatitis+vaccine&qid=1589419691&sr=8-6,1
B07P6GXL82,AntiVaxxer No Vaccines Anti-Vax TShirt | Anti-Vaxxers Shirt,http://www.amazon.com/AntiVaxxer-Vaccines-Anti-Vax-TShirt-Anti-Vaxxers/dp/B07P6GXL82/ref=sr_1_9?dchild=1&keywords=anti+vaccine&qid=1589549430&sr=8-9,1
1510704620,An Unfortunate Coincidence: A Mother's Life inside the Autism Controversy,http://www.amazon.com/Unfortunate-Coincidence-Mothers-inside-Controversy/dp/1510704620/ref=sr_1_8?dchild=1&keywords=andrew+wakefield&qid=1589645778&sr=8-8,1
1983816620,"Crooked: Man-Made Disease Explained: The incredible story of metal, microbes, and medicine - hidden within our faces.",http://www.amazon.com/Crooked-Man-Made-Explained-incredible-microbes/dp/1983816620/ref=sr_1_7?dchild=1&keywords=autism+vaccine&qid=1588392036&sr=8-7,1
B00N340QKO,Are Vaccines Harmful?: The Undiscovered Link To Chronic Disease And Mental Illness,http://www.amazon.com/Are-Vaccines-Harmful-Undiscovered-Chronic-ebook/dp/B00N340QKO/ref=sr_1_8?dchild=1&keywords=vaccine&qid=1589532951&sr=8-8,1
B01HKJC5OW,The Flu Vaccine – An Wholistic Approach: To Have or To Avoid?,http://www.amazon.com/Flu-Vaccine-Wholistic-Approach-Avoid-ebook/dp/B01HKJC5OW/ref=sr_1_10?dchild=1&keywords=vaccine&qid=1589532951&sr=8-10,1
0979091071,The Flu and Flu Vaccines: What's Coming Through That Needle?,http://www.amazon.com/Flu-Vaccines-Coming-Through-Needle/dp/0979091071/ref=sr_1_2?dchild=1&keywords=vaccine&qid=1589533476&sr=8-2,1
B000MGB1O6,"Vaccines: The Risks, The Benefits, The Choices",http://www.amazon.com/Vaccines-Risks-Benefits-Choices-none/dp/B000MGB1O6/ref=sr_1_9?dchild=1&keywords=vaccine&qid=1589533476&sr=8-9,1
B084P64KKZ,"Why Vaccinations Are Deadly and the Risks of Getting Vaccinated, Why Vaccines Are Ineffective for Preventing Diseases, and the Solution for Eliminating Viruses Without Being Vaccinated",http://www.amazon.com/Vaccinations-Vaccinated-Ineffective-Preventing-Eliminating/dp/B084P64KKZ/ref=sr_1_4?dchild=1&keywords=vaccine&qid=1589534651&sr=8-4,1
B07N9GH87X,If there is a Risk - Anti-Vaccine T-Shirt,http://www.amazon.com/If-there-Risk-Anti-Vaccine-T-Shirt/dp/B07N9GH87X/ref=sr_1_8?dchild=1&keywords=anti+vaccine+shirt&qid=1589480132&sr=8-8,1
0648124614,Raising a Vaccine Free Child second edition,http://www.amazon.com/Raising-Vaccine-Free-Child-second/dp/0648124614/ref=sr_1_9?dchild=1&keywords=measles+vaccine&qid=1589482302&sr=8-9,1
B07D34WZ7X,B12 LipoTropic Complex Fat Buster + Energy Booster (15 Day Supply),http://www.amazon.com/LipoTropic-Complex-Buster-Energy-Booster/dp/B07D34WZ7X/ref=sr_1_4?dchild=1&keywords=rabies+shot&qid=1588841131&sr=8-4,1
B00MBPWWUI,"The Silver Water Coincidences: Will a unique form of nanosilver ever be an approved treatment for cancer, TB, HIV and several less serious conditions?",http://www.amazon.com/Silver-Water-Coincidences-nanosilver-conditions-ebook/dp/B00MBPWWUI/ref=sr_1_10?dchild=1&keywords=hepatitis+a&qid=1588628889&sr=8-10,1
B077L3C7PH,No I Don't Want A Flu Shot T-Shirt,http://www.amazon.com/Dont-Want-Flu-Shot-T-Shirt/dp/B077L3C7PH/ref=sr_1_10?dchild=1&keywords=flu+shot&qid=1588404630&sr=8-10,1
B08666KQT2,"Daily Immune System Defense Supplement - with Elderberry, Vitamin C & Zinc - Supports Immunity & Inflammatory Response - Magnesium, Garlic, Turmeric & Quercetin - Vegan Complex - 90 Capsules",http://www.amazon.com/Daily-Immune-System-Defense-Supplement/dp/B08666KQT2/ref=sr_1_10?dchild=1&keywords=immunization&qid=1589138610&sr=8-10,1
1510752242,Plague of Corruption: Restoring Faith in the Promise of Science (Children’s Health Defense),http://www.amazon.com/Plague-Corruption-Restoring-Promise-Science/dp/1510752242/ref=sr_1_4?dchild=1&keywords=immunization&qid=1589053046&sr=8-4,1
B0140EFEWK,Thimerosal: Let the Science Speak: The Evidence Supporting the Immediate Removal of Mercury?a Known Neurotoxin?from Vaccines,http://www.amazon.com/Thimerosal-Evidence-Supporting-Immediate-Neurotoxin-ebook/dp/B0140EFEWK/ref=sr_1_6?dchild=1&keywords=autism+vaccine&qid=1588570671&sr=8-6&swrs=CE407CAA1733204FC3C510551C0B5671,1
1452010331,Healing Hepatitis and Liver Disease Naturally: Detoxification. Liver gall bladder flush & Cleanse. Cure Hepatitis C and Hepatitis B. Lower blood cholesterol and stop cirrhosis,http://www.amazon.com/Healing-Hepatitis-Liver-Disease-Naturally/dp/1452010331/ref=sr_1_10?dchild=1&keywords=hepatitis+b&qid=1588947820&sr=8-10&swrs=BB180F0C545967555F52E33E350526E5,1
3833401621,Vaccination (German Edition),http://www.amazon.com/Vaccination-German-Gerhard-Buchwald/dp/3833401621/ref=sr_1_4?dchild=1&keywords=vaccination&qid=1589636436&sr=8-4,1
B00347PUJW,"The Poisoned Needle, Supressed Facts About Vaccination",http://www.amazon.com/Poisoned-Needle-Supressed-Facts-Vaccination/dp/B00347PUJW/ref=sr_1_8?dchild=1&keywords=vaccination&qid=1589636436&sr=8-8,1
